date,City,State,Year,month1,Month,Year-Month,Num_reviews
2020-12-27,New York,New York,2020,12,12,2020-12,447
2020-12-28,Chicago,Illinois,2020,12,12,2020-12,142
2020-12-28,Hawaii,Hawaii,2020,12,12,2020-12,468
2020-12-28,Las Vegas,Nevada,2020,12,12,2020-12,280
2020-12-28,Los Angeles,California,2020,12,12,2020-12,434
2020-12-28,New York,New York,2020,12,12,2020-12,334
2020-12-29,Chicago,Illinois,2020,12,12,2020-12,100
2020-12-29,Hawaii,Hawaii,2020,12,12,2020-12,462
2020-12-29,Las Vegas,Nevada,2020,12,12,2020-12,270
2020-12-29,Los Angeles,California,2020,12,12,2020-12,367
2020-12-29,New York,New York,2020,12,12,2020-12,254
2020-12-30,Chicago,Illinois,2020,12,12,2020-12,111
2020-12-30,Hawaii,Hawaii,2020,12,12,2020-12,535
2020-12-30,Las Vegas,Nevada,2020,12,12,2020-12,343
2020-12-30,Los Angeles,California,2020,12,12,2020-12,479
2020-12-30,New York,New York,2020,12,12,2020-12,292
2020-12-31,Chicago,Illinois,2020,12,12,2020-12,108
2020-12-31,Hawaii,Hawaii,2020,12,12,2020-12,465
2020-12-31,Las Vegas,Nevada,2020,12,12,2020-12,233
2020-12-31,Los Angeles,California,2020,12,12,2020-12,463
2020-12-31,New York,New York,2020,12,12,2020-12,267
2021-01-01,Chicago,Illinois,2021,1,01,2021-01,149
2021-01-01,Hawaii,Hawaii,2021,1,01,2021-01,503
2021-01-01,Las Vegas,Nevada,2021,1,01,2021-01,287
2021-01-01,Los Angeles,California,2021,1,01,2021-01,481
2021-01-01,New York,New York,2021,1,01,2021-01,361
2021-01-02,Chicago,Illinois,2021,1,01,2021-01,251
2021-01-02,Hawaii,Hawaii,2021,1,01,2021-01,614
2021-01-02,Las Vegas,Nevada,2021,1,01,2021-01,498
2021-01-02,Los Angeles,California,2021,1,01,2021-01,687
2021-01-02,New York,New York,2021,1,01,2021-01,587
2021-01-03,Chicago,Illinois,2021,1,01,2021-01,236
2021-01-03,Hawaii,Hawaii,2021,1,01,2021-01,650
2021-01-03,Las Vegas,Nevada,2021,1,01,2021-01,589
2021-01-03,Los Angeles,California,2021,1,01,2021-01,792
2021-01-03,New York,New York,2021,1,01,2021-01,599
2021-01-04,Chicago,Illinois,2021,1,01,2021-01,115
2021-01-04,Hawaii,Hawaii,2021,1,01,2021-01,546
2021-01-04,Las Vegas,Nevada,2021,1,01,2021-01,288
2021-01-04,Los Angeles,California,2021,1,01,2021-01,421
2021-01-04,New York,New York,2021,1,01,2021-01,349
2021-01-05,Chicago,Illinois,2021,1,01,2021-01,85
2021-01-05,Hawaii,Hawaii,2021,1,01,2021-01,394
2021-01-05,Las Vegas,Nevada,2021,1,01,2021-01,155
2021-01-05,Los Angeles,California,2021,1,01,2021-01,367
2021-01-05,New York,New York,2021,1,01,2021-01,214
2021-01-06,Chicago,Illinois,2021,1,01,2021-01,69
2021-01-06,Hawaii,Hawaii,2021,1,01,2021-01,345
2021-01-06,Las Vegas,Nevada,2021,1,01,2021-01,140
2021-01-06,Los Angeles,California,2021,1,01,2021-01,300
2021-01-06,New York,New York,2021,1,01,2021-01,217
2021-01-07,Chicago,Illinois,2021,1,01,2021-01,64
2021-01-07,Hawaii,Hawaii,2021,1,01,2021-01,358
2021-01-07,Las Vegas,Nevada,2021,1,01,2021-01,156
2021-01-07,Los Angeles,California,2021,1,01,2021-01,294
2021-01-07,New York,New York,2021,1,01,2021-01,192
2021-01-08,Chicago,Illinois,2021,1,01,2021-01,83
2021-01-08,Hawaii,Hawaii,2021,1,01,2021-01,305
2021-01-08,Las Vegas,Nevada,2021,1,01,2021-01,186
2021-01-08,Los Angeles,California,2021,1,01,2021-01,341
2021-01-08,New York,New York,2021,1,01,2021-01,243
2021-01-09,Chicago,Illinois,2021,1,01,2021-01,78
2021-01-09,Hawaii,Hawaii,2021,1,01,2021-01,388
2021-01-09,Las Vegas,Nevada,2021,1,01,2021-01,148
2021-01-09,Los Angeles,California,2021,1,01,2021-01,386
2021-01-09,New York,New York,2021,1,01,2021-01,254
2021-01-10,Chicago,Illinois,2021,1,01,2021-01,176
2021-01-10,Hawaii,Hawaii,2021,1,01,2021-01,384
2021-01-10,Las Vegas,Nevada,2021,1,01,2021-01,347
2021-01-10,Los Angeles,California,2021,1,01,2021-01,632
2021-01-10,New York,New York,2021,1,01,2021-01,439
2021-01-11,Chicago,Illinois,2021,1,01,2021-01,110
2021-01-11,Hawaii,Hawaii,2021,1,01,2021-01,306
2021-01-11,Las Vegas,Nevada,2021,1,01,2021-01,215
2021-01-11,Los Angeles,California,2021,1,01,2021-01,403
2021-01-11,New York,New York,2021,1,01,2021-01,279
2021-01-12,Chicago,Illinois,2021,1,01,2021-01,58
2021-01-12,Hawaii,Hawaii,2021,1,01,2021-01,276
2021-01-12,Las Vegas,Nevada,2021,1,01,2021-01,152
2021-01-12,Los Angeles,California,2021,1,01,2021-01,285
2021-01-12,New York,New York,2021,1,01,2021-01,189
2021-01-13,Chicago,Illinois,2021,1,01,2021-01,48
2021-01-13,Hawaii,Hawaii,2021,1,01,2021-01,267
2021-01-13,Las Vegas,Nevada,2021,1,01,2021-01,123
2021-01-13,Los Angeles,California,2021,1,01,2021-01,248
2021-01-13,New York,New York,2021,1,01,2021-01,198
2021-01-14,Chicago,Illinois,2021,1,01,2021-01,65
2021-01-14,Hawaii,Hawaii,2021,1,01,2021-01,273
2021-01-14,Las Vegas,Nevada,2021,1,01,2021-01,150
2021-01-14,Los Angeles,California,2021,1,01,2021-01,300
2021-01-14,New York,New York,2021,1,01,2021-01,223
2021-01-15,Chicago,Illinois,2021,1,01,2021-01,99
2021-01-15,Hawaii,Hawaii,2021,1,01,2021-01,247
2021-01-15,Las Vegas,Nevada,2021,1,01,2021-01,198
2021-01-15,Los Angeles,California,2021,1,01,2021-01,434
2021-01-15,New York,New York,2021,1,01,2021-01,247
2021-01-16,Chicago,Illinois,2021,1,01,2021-01,92
2021-01-16,Hawaii,Hawaii,2021,1,01,2021-01,325
2021-01-16,Las Vegas,Nevada,2021,1,01,2021-01,178
2021-01-16,Los Angeles,California,2021,1,01,2021-01,379
2021-01-16,New York,New York,2021,1,01,2021-01,320
2021-01-17,Chicago,Illinois,2021,1,01,2021-01,194
2021-01-17,Hawaii,Hawaii,2021,1,01,2021-01,374
2021-01-17,Las Vegas,Nevada,2021,1,01,2021-01,397
2021-01-17,Los Angeles,California,2021,1,01,2021-01,618
2021-01-17,New York,New York,2021,1,01,2021-01,497
2021-01-18,Chicago,Illinois,2021,1,01,2021-01,177
2021-01-18,Hawaii,Hawaii,2021,1,01,2021-01,420
2021-01-18,Las Vegas,Nevada,2021,1,01,2021-01,406
2021-01-18,Los Angeles,California,2021,1,01,2021-01,583
2021-01-18,New York,New York,2021,1,01,2021-01,416
2021-01-19,Chicago,Illinois,2021,1,01,2021-01,67
2021-01-19,Hawaii,Hawaii,2021,1,01,2021-01,297
2021-01-19,Las Vegas,Nevada,2021,1,01,2021-01,173
2021-01-19,Los Angeles,California,2021,1,01,2021-01,307
2021-01-19,New York,New York,2021,1,01,2021-01,222
2021-01-20,Chicago,Illinois,2021,1,01,2021-01,68
2021-01-20,Hawaii,Hawaii,2021,1,01,2021-01,277
2021-01-20,Las Vegas,Nevada,2021,1,01,2021-01,126
2021-01-20,Los Angeles,California,2021,1,01,2021-01,297
2021-01-20,New York,New York,2021,1,01,2021-01,187
2021-01-21,Chicago,Illinois,2021,1,01,2021-01,59
2021-01-21,Hawaii,Hawaii,2021,1,01,2021-01,265
2021-01-21,Las Vegas,Nevada,2021,1,01,2021-01,151
2021-01-21,Los Angeles,California,2021,1,01,2021-01,266
2021-01-21,New York,New York,2021,1,01,2021-01,189
2021-01-22,Chicago,Illinois,2021,1,01,2021-01,63
2021-01-22,Hawaii,Hawaii,2021,1,01,2021-01,270
2021-01-22,Las Vegas,Nevada,2021,1,01,2021-01,178
2021-01-22,Los Angeles,California,2021,1,01,2021-01,359
2021-01-22,New York,New York,2021,1,01,2021-01,250
2021-01-23,Chicago,Illinois,2021,1,01,2021-01,88
2021-01-23,Hawaii,Hawaii,2021,1,01,2021-01,315
2021-01-23,Las Vegas,Nevada,2021,1,01,2021-01,153
2021-01-23,Los Angeles,California,2021,1,01,2021-01,346
2021-01-23,New York,New York,2021,1,01,2021-01,242
2021-01-24,Chicago,Illinois,2021,1,01,2021-01,205
2021-01-24,Hawaii,Hawaii,2021,1,01,2021-01,371
2021-01-24,Las Vegas,Nevada,2021,1,01,2021-01,414
2021-01-24,Los Angeles,California,2021,1,01,2021-01,641
2021-01-24,New York,New York,2021,1,01,2021-01,489
2021-01-25,Chicago,Illinois,2021,1,01,2021-01,108
2021-01-25,Hawaii,Hawaii,2021,1,01,2021-01,321
2021-01-25,Las Vegas,Nevada,2021,1,01,2021-01,258
2021-01-25,Los Angeles,California,2021,1,01,2021-01,367
2021-01-25,New York,New York,2021,1,01,2021-01,275
2021-01-26,Chicago,Illinois,2021,1,01,2021-01,48
2021-01-26,Hawaii,Hawaii,2021,1,01,2021-01,228
2021-01-26,Las Vegas,Nevada,2021,1,01,2021-01,150
2021-01-26,Los Angeles,California,2021,1,01,2021-01,247
2021-01-26,New York,New York,2021,1,01,2021-01,171
2021-01-27,Chicago,Illinois,2021,1,01,2021-01,39
2021-01-27,Hawaii,Hawaii,2021,1,01,2021-01,244
2021-01-27,Las Vegas,Nevada,2021,1,01,2021-01,126
2021-01-27,Los Angeles,California,2021,1,01,2021-01,274
2021-01-27,New York,New York,2021,1,01,2021-01,200
2021-01-28,Chicago,Illinois,2021,1,01,2021-01,54
2021-01-28,Hawaii,Hawaii,2021,1,01,2021-01,243
2021-01-28,Las Vegas,Nevada,2021,1,01,2021-01,137
2021-01-28,Los Angeles,California,2021,1,01,2021-01,277
2021-01-28,New York,New York,2021,1,01,2021-01,208
2021-01-29,Chicago,Illinois,2021,1,01,2021-01,76
2021-01-29,Hawaii,Hawaii,2021,1,01,2021-01,229
2021-01-29,Las Vegas,Nevada,2021,1,01,2021-01,175
2021-01-29,Los Angeles,California,2021,1,01,2021-01,361
2021-01-29,New York,New York,2021,1,01,2021-01,249
2021-01-30,Chicago,Illinois,2021,1,01,2021-01,82
2021-01-30,Hawaii,Hawaii,2021,1,01,2021-01,373
2021-01-30,Las Vegas,Nevada,2021,1,01,2021-01,159
2021-01-30,Los Angeles,California,2021,1,01,2021-01,365
2021-01-30,New York,New York,2021,1,01,2021-01,314
2021-01-31,Chicago,Illinois,2021,1,01,2021-01,230
2021-01-31,Hawaii,Hawaii,2021,1,01,2021-01,441
2021-01-31,Las Vegas,Nevada,2021,1,01,2021-01,479
2021-01-31,Los Angeles,California,2021,1,01,2021-01,874
2021-01-31,New York,New York,2021,1,01,2021-01,718
2021-02-01,Chicago,Illinois,2021,2,02,2021-02,106
2021-02-01,Hawaii,Hawaii,2021,2,02,2021-02,344
2021-02-01,Las Vegas,Nevada,2021,2,02,2021-02,290
2021-02-01,Los Angeles,California,2021,2,02,2021-02,471
2021-02-01,New York,New York,2021,2,02,2021-02,317
2021-02-02,Chicago,Illinois,2021,2,02,2021-02,61
2021-02-02,Hawaii,Hawaii,2021,2,02,2021-02,270
2021-02-02,Las Vegas,Nevada,2021,2,02,2021-02,143
2021-02-02,Los Angeles,California,2021,2,02,2021-02,290
2021-02-02,New York,New York,2021,2,02,2021-02,191
2021-02-03,Chicago,Illinois,2021,2,02,2021-02,49
2021-02-03,Hawaii,Hawaii,2021,2,02,2021-02,242
2021-02-03,Las Vegas,Nevada,2021,2,02,2021-02,144
2021-02-03,Los Angeles,California,2021,2,02,2021-02,283
2021-02-03,New York,New York,2021,2,02,2021-02,181
2021-02-04,Chicago,Illinois,2021,2,02,2021-02,46
2021-02-04,Hawaii,Hawaii,2021,2,02,2021-02,292
2021-02-04,Las Vegas,Nevada,2021,2,02,2021-02,154
2021-02-04,Los Angeles,California,2021,2,02,2021-02,292
2021-02-04,New York,New York,2021,2,02,2021-02,183
2021-02-05,Chicago,Illinois,2021,2,02,2021-02,65
2021-02-05,Hawaii,Hawaii,2021,2,02,2021-02,252
2021-02-05,Las Vegas,Nevada,2021,2,02,2021-02,205
2021-02-05,Los Angeles,California,2021,2,02,2021-02,370
2021-02-05,New York,New York,2021,2,02,2021-02,229
2021-02-06,Chicago,Illinois,2021,2,02,2021-02,72
2021-02-06,Hawaii,Hawaii,2021,2,02,2021-02,357
2021-02-06,Las Vegas,Nevada,2021,2,02,2021-02,143
2021-02-06,Los Angeles,California,2021,2,02,2021-02,377
2021-02-06,New York,New York,2021,2,02,2021-02,264
2021-02-07,Chicago,Illinois,2021,2,02,2021-02,206
2021-02-07,Hawaii,Hawaii,2021,2,02,2021-02,386
2021-02-07,Las Vegas,Nevada,2021,2,02,2021-02,481
2021-02-07,Los Angeles,California,2021,2,02,2021-02,707
2021-02-07,New York,New York,2021,2,02,2021-02,445
2021-02-08,Chicago,Illinois,2021,2,02,2021-02,118
2021-02-08,Hawaii,Hawaii,2021,2,02,2021-02,363
2021-02-08,Las Vegas,Nevada,2021,2,02,2021-02,406
2021-02-08,Los Angeles,California,2021,2,02,2021-02,464
2021-02-08,New York,New York,2021,2,02,2021-02,283
2021-02-09,Chicago,Illinois,2021,2,02,2021-02,65
2021-02-09,Hawaii,Hawaii,2021,2,02,2021-02,302
2021-02-09,Las Vegas,Nevada,2021,2,02,2021-02,190
2021-02-09,Los Angeles,California,2021,2,02,2021-02,286
2021-02-09,New York,New York,2021,2,02,2021-02,181
2021-02-10,Chicago,Illinois,2021,2,02,2021-02,54
2021-02-10,Hawaii,Hawaii,2021,2,02,2021-02,344
2021-02-10,Las Vegas,Nevada,2021,2,02,2021-02,155
2021-02-10,Los Angeles,California,2021,2,02,2021-02,300
2021-02-10,New York,New York,2021,2,02,2021-02,172
2021-02-11,Chicago,Illinois,2021,2,02,2021-02,54
2021-02-11,Hawaii,Hawaii,2021,2,02,2021-02,286
2021-02-11,Las Vegas,Nevada,2021,2,02,2021-02,206
2021-02-11,Los Angeles,California,2021,2,02,2021-02,309
2021-02-11,New York,New York,2021,2,02,2021-02,179
2021-02-12,Chicago,Illinois,2021,2,02,2021-02,63
2021-02-12,Hawaii,Hawaii,2021,2,02,2021-02,332
2021-02-12,Las Vegas,Nevada,2021,2,02,2021-02,237
2021-02-12,Los Angeles,California,2021,2,02,2021-02,491
2021-02-12,New York,New York,2021,2,02,2021-02,244
2021-02-13,Chicago,Illinois,2021,2,02,2021-02,78
2021-02-13,Hawaii,Hawaii,2021,2,02,2021-02,402
2021-02-13,Las Vegas,Nevada,2021,2,02,2021-02,215
2021-02-13,Los Angeles,California,2021,2,02,2021-02,472
2021-02-13,New York,New York,2021,2,02,2021-02,340
2021-02-14,Chicago,Illinois,2021,2,02,2021-02,274
2021-02-14,Hawaii,Hawaii,2021,2,02,2021-02,392
2021-02-14,Las Vegas,Nevada,2021,2,02,2021-02,495
2021-02-14,Los Angeles,California,2021,2,02,2021-02,806
2021-02-14,New York,New York,2021,2,02,2021-02,581
2021-02-15,Chicago,Illinois,2021,2,02,2021-02,338
2021-02-15,Hawaii,Hawaii,2021,2,02,2021-02,703
2021-02-15,Las Vegas,Nevada,2021,2,02,2021-02,686
2021-02-15,Los Angeles,California,2021,2,02,2021-02,1179
2021-02-15,New York,New York,2021,2,02,2021-02,810
2021-02-16,Chicago,Illinois,2021,2,02,2021-02,119
2021-02-16,Hawaii,Hawaii,2021,2,02,2021-02,472
2021-02-16,Las Vegas,Nevada,2021,2,02,2021-02,275
2021-02-16,Los Angeles,California,2021,2,02,2021-02,458
2021-02-16,New York,New York,2021,2,02,2021-02,372
2021-02-17,Chicago,Illinois,2021,2,02,2021-02,79
2021-02-17,Hawaii,Hawaii,2021,2,02,2021-02,397
2021-02-17,Las Vegas,Nevada,2021,2,02,2021-02,212
2021-02-17,Los Angeles,California,2021,2,02,2021-02,365
2021-02-17,New York,New York,2021,2,02,2021-02,217
2021-02-18,Chicago,Illinois,2021,2,02,2021-02,60
2021-02-18,Hawaii,Hawaii,2021,2,02,2021-02,421
2021-02-18,Las Vegas,Nevada,2021,2,02,2021-02,244
2021-02-18,Los Angeles,California,2021,2,02,2021-02,367
2021-02-18,New York,New York,2021,2,02,2021-02,190
2021-02-19,Chicago,Illinois,2021,2,02,2021-02,73
2021-02-19,Hawaii,Hawaii,2021,2,02,2021-02,397
2021-02-19,Las Vegas,Nevada,2021,2,02,2021-02,227
2021-02-19,Los Angeles,California,2021,2,02,2021-02,472
2021-02-19,New York,New York,2021,2,02,2021-02,229
2021-02-20,Chicago,Illinois,2021,2,02,2021-02,83
2021-02-20,Hawaii,Hawaii,2021,2,02,2021-02,540
2021-02-20,Las Vegas,Nevada,2021,2,02,2021-02,224
2021-02-20,Los Angeles,California,2021,2,02,2021-02,472
2021-02-20,New York,New York,2021,2,02,2021-02,311
2021-02-21,Chicago,Illinois,2021,2,02,2021-02,276
2021-02-21,Hawaii,Hawaii,2021,2,02,2021-02,501
2021-02-21,Las Vegas,Nevada,2021,2,02,2021-02,557
2021-02-21,Los Angeles,California,2021,2,02,2021-02,879
2021-02-21,New York,New York,2021,2,02,2021-02,563
2021-02-22,Chicago,Illinois,2021,2,02,2021-02,140
2021-02-22,Hawaii,Hawaii,2021,2,02,2021-02,460
2021-02-22,Las Vegas,Nevada,2021,2,02,2021-02,395
2021-02-22,Los Angeles,California,2021,2,02,2021-02,551
2021-02-22,New York,New York,2021,2,02,2021-02,298
2021-02-23,Chicago,Illinois,2021,2,02,2021-02,63
2021-02-23,Hawaii,Hawaii,2021,2,02,2021-02,425
2021-02-23,Las Vegas,Nevada,2021,2,02,2021-02,184
2021-02-23,Los Angeles,California,2021,2,02,2021-02,329
2021-02-23,New York,New York,2021,2,02,2021-02,170
2021-02-24,Chicago,Illinois,2021,2,02,2021-02,52
2021-02-24,Hawaii,Hawaii,2021,2,02,2021-02,396
2021-02-24,Las Vegas,Nevada,2021,2,02,2021-02,201
2021-02-24,Los Angeles,California,2021,2,02,2021-02,358
2021-02-24,New York,New York,2021,2,02,2021-02,206
2021-02-25,Chicago,Illinois,2021,2,02,2021-02,62
2021-02-25,Hawaii,Hawaii,2021,2,02,2021-02,363
2021-02-25,Las Vegas,Nevada,2021,2,02,2021-02,200
2021-02-25,Los Angeles,California,2021,2,02,2021-02,336
2021-02-25,New York,New York,2021,2,02,2021-02,198
2021-02-26,Chicago,Illinois,2021,2,02,2021-02,77
2021-02-26,Hawaii,Hawaii,2021,2,02,2021-02,365
2021-02-26,Las Vegas,Nevada,2021,2,02,2021-02,218
2021-02-26,Los Angeles,California,2021,2,02,2021-02,463
2021-02-26,New York,New York,2021,2,02,2021-02,259
2021-02-27,Chicago,Illinois,2021,2,02,2021-02,91
2021-02-27,Hawaii,Hawaii,2021,2,02,2021-02,555
2021-02-27,Las Vegas,Nevada,2021,2,02,2021-02,191
2021-02-27,Los Angeles,California,2021,2,02,2021-02,460
2021-02-27,New York,New York,2021,2,02,2021-02,313
2021-02-28,Chicago,Illinois,2021,2,02,2021-02,328
2021-02-28,Hawaii,Hawaii,2021,2,02,2021-02,590
2021-02-28,Las Vegas,Nevada,2021,2,02,2021-02,606
2021-02-28,Los Angeles,California,2021,2,02,2021-02,1188
2021-02-28,New York,New York,2021,2,02,2021-02,732
2021-03-01,Chicago,Illinois,2021,3,03,2021-03,169
2021-03-01,Hawaii,Hawaii,2021,3,03,2021-03,549
2021-03-01,Las Vegas,Nevada,2021,3,03,2021-03,452
2021-03-01,Los Angeles,California,2021,3,03,2021-03,671
2021-03-01,New York,New York,2021,3,03,2021-03,425
2021-03-02,Chicago,Illinois,2021,3,03,2021-03,57
2021-03-02,Hawaii,Hawaii,2021,3,03,2021-03,405
2021-03-02,Las Vegas,Nevada,2021,3,03,2021-03,203
2021-03-02,Los Angeles,California,2021,3,03,2021-03,369
2021-03-02,New York,New York,2021,3,03,2021-03,215
2021-03-03,Chicago,Illinois,2021,3,03,2021-03,65
2021-03-03,Hawaii,Hawaii,2021,3,03,2021-03,406
2021-03-03,Las Vegas,Nevada,2021,3,03,2021-03,185
2021-03-03,Los Angeles,California,2021,3,03,2021-03,346
2021-03-03,New York,New York,2021,3,03,2021-03,203
2021-03-04,Chicago,Illinois,2021,3,03,2021-03,77
2021-03-04,Hawaii,Hawaii,2021,3,03,2021-03,376
2021-03-04,Las Vegas,Nevada,2021,3,03,2021-03,211
2021-03-04,Los Angeles,California,2021,3,03,2021-03,413
2021-03-04,New York,New York,2021,3,03,2021-03,191
2021-03-05,Chicago,Illinois,2021,3,03,2021-03,59
2021-03-05,Hawaii,Hawaii,2021,3,03,2021-03,382
2021-03-05,Las Vegas,Nevada,2021,3,03,2021-03,227
2021-03-05,Los Angeles,California,2021,3,03,2021-03,432
2021-03-05,New York,New York,2021,3,03,2021-03,245
2021-03-06,Chicago,Illinois,2021,3,03,2021-03,91
2021-03-06,Hawaii,Hawaii,2021,3,03,2021-03,510
2021-03-06,Las Vegas,Nevada,2021,3,03,2021-03,193
2021-03-06,Los Angeles,California,2021,3,03,2021-03,487
2021-03-06,New York,New York,2021,3,03,2021-03,291
2021-03-07,Chicago,Illinois,2021,3,03,2021-03,306
2021-03-07,Hawaii,Hawaii,2021,3,03,2021-03,555
2021-03-07,Las Vegas,Nevada,2021,3,03,2021-03,572
2021-03-07,Los Angeles,California,2021,3,03,2021-03,910
2021-03-07,New York,New York,2021,3,03,2021-03,601
2021-03-08,Chicago,Illinois,2021,3,03,2021-03,161
2021-03-08,Hawaii,Hawaii,2021,3,03,2021-03,475
2021-03-08,Las Vegas,Nevada,2021,3,03,2021-03,431
2021-03-08,Los Angeles,California,2021,3,03,2021-03,600
2021-03-08,New York,New York,2021,3,03,2021-03,334
2021-03-09,Chicago,Illinois,2021,3,03,2021-03,79
2021-03-09,Hawaii,Hawaii,2021,3,03,2021-03,482
2021-03-09,Las Vegas,Nevada,2021,3,03,2021-03,212
2021-03-09,Los Angeles,California,2021,3,03,2021-03,417
2021-03-09,New York,New York,2021,3,03,2021-03,219
2021-03-10,Chicago,Illinois,2021,3,03,2021-03,84
2021-03-10,Hawaii,Hawaii,2021,3,03,2021-03,430
2021-03-10,Las Vegas,Nevada,2021,3,03,2021-03,215
2021-03-10,Los Angeles,California,2021,3,03,2021-03,380
2021-03-10,New York,New York,2021,3,03,2021-03,221
2021-03-11,Chicago,Illinois,2021,3,03,2021-03,68
2021-03-11,Hawaii,Hawaii,2021,3,03,2021-03,434
2021-03-11,Las Vegas,Nevada,2021,3,03,2021-03,221
2021-03-11,Los Angeles,California,2021,3,03,2021-03,389
2021-03-11,New York,New York,2021,3,03,2021-03,187
2021-03-12,Chicago,Illinois,2021,3,03,2021-03,101
2021-03-12,Hawaii,Hawaii,2021,3,03,2021-03,455
2021-03-12,Las Vegas,Nevada,2021,3,03,2021-03,251
2021-03-12,Los Angeles,California,2021,3,03,2021-03,516
2021-03-12,New York,New York,2021,3,03,2021-03,293
2021-03-13,Chicago,Illinois,2021,3,03,2021-03,123
2021-03-13,Hawaii,Hawaii,2021,3,03,2021-03,587
2021-03-13,Las Vegas,Nevada,2021,3,03,2021-03,254
2021-03-13,Los Angeles,California,2021,3,03,2021-03,526
2021-03-13,New York,New York,2021,3,03,2021-03,323
2021-03-14,Chicago,Illinois,2021,3,03,2021-03,397
2021-03-14,Hawaii,Hawaii,2021,3,03,2021-03,596
2021-03-14,Las Vegas,Nevada,2021,3,03,2021-03,668
2021-03-14,Los Angeles,California,2021,3,03,2021-03,981
2021-03-14,New York,New York,2021,3,03,2021-03,666
2021-03-15,Chicago,Illinois,2021,3,03,2021-03,175
2021-03-15,Hawaii,Hawaii,2021,3,03,2021-03,516
2021-03-15,Las Vegas,Nevada,2021,3,03,2021-03,476
2021-03-15,Los Angeles,California,2021,3,03,2021-03,690
2021-03-15,New York,New York,2021,3,03,2021-03,431
2021-03-16,Chicago,Illinois,2021,3,03,2021-03,113
2021-03-16,Hawaii,Hawaii,2021,3,03,2021-03,507
2021-03-16,Las Vegas,Nevada,2021,3,03,2021-03,269
2021-03-16,Los Angeles,California,2021,3,03,2021-03,411
2021-03-16,New York,New York,2021,3,03,2021-03,239
2021-03-17,Chicago,Illinois,2021,3,03,2021-03,93
2021-03-17,Hawaii,Hawaii,2021,3,03,2021-03,539
2021-03-17,Las Vegas,Nevada,2021,3,03,2021-03,262
2021-03-17,Los Angeles,California,2021,3,03,2021-03,428
2021-03-17,New York,New York,2021,3,03,2021-03,272
2021-03-18,Chicago,Illinois,2021,3,03,2021-03,125
2021-03-18,Hawaii,Hawaii,2021,3,03,2021-03,574
2021-03-18,Las Vegas,Nevada,2021,3,03,2021-03,331
2021-03-18,Los Angeles,California,2021,3,03,2021-03,486
2021-03-18,New York,New York,2021,3,03,2021-03,236
2021-03-19,Chicago,Illinois,2021,3,03,2021-03,129
2021-03-19,Hawaii,Hawaii,2021,3,03,2021-03,527
2021-03-19,Las Vegas,Nevada,2021,3,03,2021-03,394
2021-03-19,Los Angeles,California,2021,3,03,2021-03,605
2021-03-19,New York,New York,2021,3,03,2021-03,322
2021-03-20,Chicago,Illinois,2021,3,03,2021-03,142
2021-03-20,Hawaii,Hawaii,2021,3,03,2021-03,653
2021-03-20,Las Vegas,Nevada,2021,3,03,2021-03,287
2021-03-20,Los Angeles,California,2021,3,03,2021-03,594
2021-03-20,New York,New York,2021,3,03,2021-03,399
2021-03-21,Chicago,Illinois,2021,3,03,2021-03,450
2021-03-21,Hawaii,Hawaii,2021,3,03,2021-03,655
2021-03-21,Las Vegas,Nevada,2021,3,03,2021-03,771
2021-03-21,Los Angeles,California,2021,3,03,2021-03,1063
2021-03-21,New York,New York,2021,3,03,2021-03,722
2021-03-22,Chicago,Illinois,2021,3,03,2021-03,205
2021-03-22,Hawaii,Hawaii,2021,3,03,2021-03,564
2021-03-22,Las Vegas,Nevada,2021,3,03,2021-03,557
2021-03-22,Los Angeles,California,2021,3,03,2021-03,706
2021-03-22,New York,New York,2021,3,03,2021-03,426
2021-03-23,Chicago,Illinois,2021,3,03,2021-03,108
2021-03-23,Hawaii,Hawaii,2021,3,03,2021-03,561
2021-03-23,Las Vegas,Nevada,2021,3,03,2021-03,311
2021-03-23,Los Angeles,California,2021,3,03,2021-03,476
2021-03-23,New York,New York,2021,3,03,2021-03,278
2021-03-24,Chicago,Illinois,2021,3,03,2021-03,121
2021-03-24,Hawaii,Hawaii,2021,3,03,2021-03,509
2021-03-24,Las Vegas,Nevada,2021,3,03,2021-03,288
2021-03-24,Los Angeles,California,2021,3,03,2021-03,513
2021-03-24,New York,New York,2021,3,03,2021-03,250
2021-03-25,Chicago,Illinois,2021,3,03,2021-03,96
2021-03-25,Hawaii,Hawaii,2021,3,03,2021-03,553
2021-03-25,Las Vegas,Nevada,2021,3,03,2021-03,342
2021-03-25,Los Angeles,California,2021,3,03,2021-03,504
2021-03-25,New York,New York,2021,3,03,2021-03,250
2021-03-26,Chicago,Illinois,2021,3,03,2021-03,142
2021-03-26,Hawaii,Hawaii,2021,3,03,2021-03,614
2021-03-26,Las Vegas,Nevada,2021,3,03,2021-03,383
2021-03-26,Los Angeles,California,2021,3,03,2021-03,650
2021-03-26,New York,New York,2021,3,03,2021-03,321
2021-03-27,Chicago,Illinois,2021,3,03,2021-03,134
2021-03-27,Hawaii,Hawaii,2021,3,03,2021-03,651
2021-03-27,Las Vegas,Nevada,2021,3,03,2021-03,319
2021-03-27,Los Angeles,California,2021,3,03,2021-03,616
2021-03-27,New York,New York,2021,3,03,2021-03,357
2021-03-28,Chicago,Illinois,2021,3,03,2021-03,479
2021-03-28,Hawaii,Hawaii,2021,3,03,2021-03,706
