date,City,State,Year,Month,Year-Month,Num_reviews,Num_cases,Num_deaths
2021-05-08,Chicago,Illinois,2021,05,2021-05,184,0,0
2021-05-08,,Nevada,2021,05,2021-05,0,246106,4330
2021-05-08,New York,New York,2021,05,2021-05,423,936360,32810
2021-05-09,Los Angeles,California,2021,05,2021-05,1173,1236316,24022
2021-05-09,Hawaii,Hawaii,2021,05,2021-05,772,33613,485
2021-05-09,Chicago,Illinois,2021,05,2021-05,472,0,0
2021-05-09,,Nevada,2021,05,2021-05,0,246106,4330
2021-05-09,New York,New York,2021,05,2021-05,887,937338,32836
2021-05-10,Los Angeles,California,2021,05,2021-05,890,1236461,24026
2021-05-10,Hawaii,Hawaii,2021,05,2021-05,762,33665,485
2021-05-10,Chicago,Illinois,2021,05,2021-05,285,0,0
2021-05-10,,Nevada,2021,05,2021-05,0,246811,4339
2021-05-10,New York,New York,2021,05,2021-05,576,938087,32864
2021-05-11,Los Angeles,California,2021,05,2021-05,629,1236634,24030
2021-05-11,Hawaii,Hawaii,2021,05,2021-05,702,33723,485
2021-05-11,Chicago,Illinois,2021,05,2021-05,137,0,0
2021-05-11,,Nevada,2021,05,2021-05,0,247186,4342
2021-05-11,New York,New York,2021,05,2021-05,361,938577,32887
2021-05-12,Los Angeles,California,2021,05,2021-05,570,1236907,24048
2021-05-12,Hawaii,Hawaii,2021,05,2021-05,669,33762,486
2021-05-12,Chicago,Illinois,2021,05,2021-05,146,0,0
2021-05-12,,Nevada,2021,05,2021-05,0,247606,4345
2021-05-12,New York,New York,2021,05,2021-05,374,939478,32934
2021-05-13,Los Angeles,California,2021,05,2021-05,590,1237120,24067
2021-05-13,Hawaii,Hawaii,2021,05,2021-05,659,33835,486
2021-05-13,Chicago,Illinois,2021,05,2021-05,122,0,0
2021-05-13,,Nevada,2021,05,2021-05,0,248006,4351
2021-05-13,New York,New York,2021,05,2021-05,368,940321,32966
2021-05-14,Los Angeles,California,2021,05,2021-05,701,1237652,24083
2021-05-14,Hawaii,Hawaii,2021,05,2021-05,673,33966,487
2021-05-14,Chicago,Illinois,2021,05,2021-05,181,0,0
2021-05-14,,Nevada,2021,05,2021-05,0,248336,4358
2021-05-14,New York,New York,2021,05,2021-05,446,941094,32991
2021-05-15,Los Angeles,California,2021,05,2021-05,771,1237899,24101
2021-05-15,Hawaii,Hawaii,2021,05,2021-05,855,34064,488
2021-05-15,Chicago,Illinois,2021,05,2021-05,205,0,0
2021-05-15,,Nevada,2021,05,2021-05,0,248336,4358
2021-05-15,New York,New York,2021,05,2021-05,509,941485,32991
2021-05-16,Los Angeles,California,2021,05,2021-05,1265,1238075,24115
2021-05-16,Hawaii,Hawaii,2021,05,2021-05,894,34180,489
2021-05-16,Chicago,Illinois,2021,05,2021-05,566,0,0
2021-05-16,,Nevada,2021,05,2021-05,0,248336,4358
2021-05-16,New York,New York,2021,05,2021-05,966,942440,33016
2021-05-17,Los Angeles,California,2021,05,2021-05,976,1238225,24120
2021-05-17,Hawaii,Hawaii,2021,05,2021-05,887,34247,489
2021-05-17,Chicago,Illinois,2021,05,2021-05,298,0,0
2021-05-17,,Nevada,2021,05,2021-05,0,248793,4360
2021-05-17,New York,New York,2021,05,2021-05,694,943021,33043
2021-05-18,Los Angeles,California,2021,05,2021-05,713,1238345,24123
2021-05-18,Hawaii,Hawaii,2021,05,2021-05,752,34300,489
2021-05-18,Chicago,Illinois,2021,05,2021-05,185,0,0
2021-05-18,,Nevada,2021,05,2021-05,0,249011,4366
2021-05-18,New York,New York,2021,05,2021-05,460,943942,33065
2021-05-19,Los Angeles,California,2021,05,2021-05,664,1238563,24133
2021-05-19,Hawaii,Hawaii,2021,05,2021-05,738,34396,489
2021-05-19,Chicago,Illinois,2021,05,2021-05,168,0,0
2021-05-19,,Nevada,2021,05,2021-05,0,249295,4370
2021-05-19,New York,New York,2021,05,2021-05,427,944306,33078
2021-05-20,Los Angeles,California,2021,05,2021-05,612,1238785,24143
2021-05-20,Hawaii,Hawaii,2021,05,2021-05,794,34474,489
2021-05-20,Chicago,Illinois,2021,05,2021-05,164,0,0
2021-05-20,,Nevada,2021,05,2021-05,0,249573,4375
2021-05-20,New York,New York,2021,05,2021-05,429,944940,33090
2021-05-21,Los Angeles,California,2021,05,2021-05,726,1239031,24168
2021-05-21,Hawaii,Hawaii,2021,05,2021-05,702,34521,491
2021-05-21,Chicago,Illinois,2021,05,2021-05,208,0,0
2021-05-21,,Nevada,2021,05,2021-05,0,249831,4376
2021-05-21,New York,New York,2021,05,2021-05,426,945568,33107
2021-05-22,Los Angeles,California,2021,05,2021-05,756,1239272,24180
2021-05-22,Hawaii,Hawaii,2021,05,2021-05,869,34610,491
2021-05-22,Chicago,Illinois,2021,05,2021-05,184,0,0
2021-05-22,,Nevada,2021,05,2021-05,0,249831,4376
2021-05-22,New York,New York,2021,05,2021-05,367,946029,33110
2021-05-23,Los Angeles,California,2021,05,2021-05,1326,1239446,24192
2021-05-23,Hawaii,Hawaii,2021,05,2021-05,875,34654,493
2021-05-23,Chicago,Illinois,2021,05,2021-05,562,0,0
2021-05-23,,Nevada,2021,05,2021-05,0,249831,4376
2021-05-23,New York,New York,2021,05,2021-05,751,946469,33125
2021-05-24,Los Angeles,California,2021,05,2021-05,1060,1239584,24197
2021-05-24,Hawaii,Hawaii,2021,05,2021-05,947,34688,493
2021-05-24,Chicago,Illinois,2021,05,2021-05,345,0,0
2021-05-24,,Nevada,2021,05,2021-05,0,250169,4383
2021-05-24,New York,New York,2021,05,2021-05,471,946844,33146
2021-05-25,Los Angeles,California,2021,05,2021-05,731,1239758,24201
2021-05-25,Hawaii,Hawaii,2021,05,2021-05,819,34708,493
2021-05-25,Chicago,Illinois,2021,05,2021-05,199,0,0
2021-05-25,,Nevada,2021,05,2021-05,0,250386,4387
2021-05-25,New York,New York,2021,05,2021-05,310,947310,33156
2021-05-26,Los Angeles,California,2021,05,2021-05,752,1239945,24212
2021-05-26,Hawaii,Hawaii,2021,05,2021-05,853,34754,493
2021-05-26,Chicago,Illinois,2021,05,2021-05,153,0,0
2021-05-26,,Nevada,2021,05,2021-05,0,250573,4393
2021-05-26,New York,New York,2021,05,2021-05,277,947602,33169
2021-05-27,Los Angeles,California,2021,05,2021-05,646,1243985,24321
2021-05-27,Hawaii,Hawaii,2021,05,2021-05,678,34807,495
2021-05-27,Chicago,Illinois,2021,05,2021-05,160,0,0
2021-05-27,,Nevada,2021,05,2021-05,0,250785,4399
2021-05-27,New York,New York,2021,05,2021-05,251,948116,33184
2021-05-28,Los Angeles,California,2021,05,2021-05,820,1244188,24348
2021-05-28,Hawaii,Hawaii,2021,05,2021-05,742,34844,495
2021-05-28,Chicago,Illinois,2021,05,2021-05,201,0,0
2021-05-28,,Nevada,2021,05,2021-05,0,251012,4406
2021-05-28,New York,New York,2021,05,2021-05,330,948499,33199
2021-05-29,Los Angeles,California,2021,05,2021-05,732,1244380,24357
2021-05-29,Hawaii,Hawaii,2021,05,2021-05,914,34889,496
2021-05-29,Chicago,Illinois,2021,05,2021-05,198,0,0
2021-05-29,,Nevada,2021,05,2021-05,0,251012,4406
2021-05-29,New York,New York,2021,05,2021-05,317,948833,33207
2021-05-30,Los Angeles,California,2021,05,2021-05,984,1244550,24359
2021-05-30,Hawaii,Hawaii,2021,05,2021-05,941,35008,497
2021-05-30,Chicago,Illinois,2021,05,2021-05,398,0,0
2021-05-30,,Nevada,2021,05,2021-05,0,251012,4406
2021-05-30,New York,New York,2021,05,2021-05,509,949153,33213
2021-05-31,Los Angeles,California,2021,05,2021-05,1892,1244722,24360
2021-05-31,Hawaii,Hawaii,2021,05,2021-05,1176,35035,497
2021-05-31,Chicago,Illinois,2021,05,2021-05,804,0,0
2021-05-31,,Nevada,2021,05,2021-05,0,251012,4406
2021-05-31,New York,New York,2021,05,2021-05,811,949390,33222
2021-06-01,Los Angeles,California,2021,06,2021-06,987,1244831,24364
2021-06-01,Hawaii,Hawaii,2021,06,2021-06,845,35090,497
2021-06-01,Chicago,Illinois,2021,06,2021-06,291,0,0
2021-06-01,,Nevada,2021,06,2021-06,0,251460,4410
2021-06-01,New York,New York,2021,06,2021-06,400,949653,33240
2021-06-02,Los Angeles,California,2021,06,2021-06,678,1244924,24367
2021-06-02,Hawaii,Hawaii,2021,06,2021-06,742,35111,497
2021-06-02,Chicago,Illinois,2021,06,2021-06,174,0,0
2021-06-02,,Nevada,2021,06,2021-06,0,251809,4413
2021-06-02,New York,New York,2021,06,2021-06,187,949793,33245
2021-06-03,Los Angeles,California,2021,06,2021-06,681,1245127,24375
2021-06-03,Hawaii,Hawaii,2021,06,2021-06,709,35152,498
2021-06-03,Chicago,Illinois,2021,06,2021-06,215,0,0
2021-06-03,,Nevada,2021,06,2021-06,0,252137,4419
2021-06-03,New York,New York,2021,06,2021-06,125,949986,33257
2021-06-04,Los Angeles,California,2021,06,2021-06,809,1245330,24386
2021-06-04,Hawaii,Hawaii,2021,06,2021-06,664,35217,498
2021-06-04,Chicago,Illinois,2021,06,2021-06,217,0,0
2021-06-04,,Nevada,2021,06,2021-06,0,252450,4420
2021-06-04,New York,New York,2021,06,2021-06,56,950314,33277
2021-06-05,Los Angeles,California,2021,06,2021-06,814,1245585,24400
2021-06-05,Hawaii,Hawaii,2021,06,2021-06,824,35281,499
2021-06-05,Chicago,Illinois,2021,06,2021-06,199,0,0
2021-06-05,,Nevada,2021,06,2021-06,0,252450,4420
2021-06-05,New York,New York,2021,06,2021-06,8,950676,33280
2021-06-06,Los Angeles,California,2021,06,2021-06,1379,1245788,24411
2021-06-06,Hawaii,Hawaii,2021,06,2021-06,934,35360,502
2021-06-06,Chicago,Illinois,2021,06,2021-06,588,0,0
2021-06-06,,Nevada,2021,06,2021-06,0,252450,4420
2021-06-06,,New York,2021,06,2021-06,0,950858,33302
2021-06-07,Los Angeles,California,2021,06,2021-06,1032,1245921,24410
2021-06-07,Hawaii,Hawaii,2021,06,2021-06,858,35391,502
2021-06-07,Chicago,Illinois,2021,06,2021-06,327,0,0
2021-06-07,,Nevada,2021,06,2021-06,0,253006,4424
2021-06-07,,New York,2021,06,2021-06,0,951084,33307
2021-06-08,Los Angeles,California,2021,06,2021-06,708,1246081,24413
2021-06-08,Hawaii,Hawaii,2021,06,2021-06,823,35422,502
2021-06-08,Chicago,Illinois,2021,06,2021-06,203,0,0
2021-06-08,,Nevada,2021,06,2021-06,0,253297,4428
2021-06-08,,New York,2021,06,2021-06,0,951322,33309
2021-06-09,Los Angeles,California,2021,06,2021-06,753,1246255,24426
2021-06-09,Hawaii,Hawaii,2021,06,2021-06,735,35461,502
2021-06-09,Chicago,Illinois,2021,06,2021-06,175,0,0
2021-06-09,,Nevada,2021,06,2021-06,0,253506,4435
2021-06-09,,New York,2021,06,2021-06,0,951532,33313
2021-06-10,Los Angeles,California,2021,06,2021-06,799,1246438,24432
2021-06-10,Hawaii,Hawaii,2021,06,2021-06,764,35522,502
2021-06-10,Chicago,Illinois,2021,06,2021-06,202,0,0
2021-06-10,,Nevada,2021,06,2021-06,0,253754,4439
2021-06-10,,New York,2021,06,2021-06,0,951817,33322
2021-06-11,Los Angeles,California,2021,06,2021-06,889,1246616,24440
2021-06-11,Hawaii,Hawaii,2021,06,2021-06,724,35595,503
2021-06-11,Chicago,Illinois,2021,06,2021-06,233,0,0
2021-06-11,,Nevada,2021,06,2021-06,0,253969,4440
2021-06-11,,New York,2021,06,2021-06,0,952238,33331
2021-06-12,Los Angeles,California,2021,06,2021-06,772,1246790,24434
2021-06-12,Hawaii,Hawaii,2021,06,2021-06,837,35693,503
2021-06-12,Chicago,Illinois,2021,06,2021-06,234,0,0
2021-06-12,,Nevada,2021,06,2021-06,0,253969,4440
2021-06-12,,New York,2021,06,2021-06,0,952396,33339
2021-06-13,Los Angeles,California,2021,06,2021-06,1307,1246974,24434
2021-06-13,Hawaii,Hawaii,2021,06,2021-06,912,35723,503
2021-06-13,Chicago,Illinois,2021,06,2021-06,659,0,0
2021-06-13,,Nevada,2021,06,2021-06,0,253969,4440
2021-06-13,,New York,2021,06,2021-06,0,952559,33344
2021-06-14,Los Angeles,California,2021,06,2021-06,1158,1247103,24433
2021-06-14,Hawaii,Hawaii,2021,06,2021-06,894,35769,503
2021-06-14,Chicago,Illinois,2021,06,2021-06,405,0,0
2021-06-14,,Nevada,2021,06,2021-06,0,254376,4443
2021-06-14,,New York,2021,06,2021-06,0,952772,33348
2021-06-15,Los Angeles,California,2021,06,2021-06,844,1247286,24434
2021-06-15,Hawaii,Hawaii,2021,06,2021-06,803,35802,503
2021-06-15,Chicago,Illinois,2021,06,2021-06,263,0,0
2021-06-15,,Nevada,2021,06,2021-06,0,254583,4448
2021-06-15,,New York,2021,06,2021-06,0,952963,33359
2021-06-16,Los Angeles,California,2021,06,2021-06,843,1247488,24435
2021-06-16,Hawaii,Hawaii,2021,06,2021-06,812,35831,504
2021-06-16,Chicago,Illinois,2021,06,2021-06,217,0,0
2021-06-16,,Nevada,2021,06,2021-06,0,254912,4452
2021-06-16,,New York,2021,06,2021-06,0,953079,33358
2021-06-17,Los Angeles,California,2021,06,2021-06,801,1247699,24439
2021-06-17,Hawaii,Hawaii,2021,06,2021-06,863,35862,504
2021-06-17,Chicago,Illinois,2021,06,2021-06,177,0,0
2021-06-17,,Nevada,2021,06,2021-06,0,255153,4459
2021-06-17,,New York,2021,06,2021-06,0,953310,33370
2021-06-18,Los Angeles,California,2021,06,2021-06,874,1247883,24444
2021-06-18,Hawaii,Hawaii,2021,06,2021-06,823,35903,507
2021-06-18,Chicago,Illinois,2021,06,2021-06,254,0,0
2021-06-18,,Nevada,2021,06,2021-06,0,255515,4461
2021-06-18,,New York,2021,06,2021-06,0,953551,33371
2021-06-19,Los Angeles,California,2021,06,2021-06,853,1248028,24451
2021-06-19,Hawaii,Hawaii,2021,06,2021-06,831,35967,508
2021-06-19,Chicago,Illinois,2021,06,2021-06,244,0,0
2021-06-19,,Nevada,2021,06,2021-06,0,255515,4461
2021-06-19,,New York,2021,06,2021-06,0,953749,33374
2021-06-20,Los Angeles,California,2021,06,2021-06,1362,1248285,24454
2021-06-20,Hawaii,Hawaii,2021,06,2021-06,904,36036,510
2021-06-20,Chicago,Illinois,2021,06,2021-06,659,0,0
2021-06-20,,Nevada,2021,06,2021-06,0,255515,4461
2021-06-20,,New York,2021,06,2021-06,0,953928,33374
2021-06-21,Los Angeles,California,2021,06,2021-06,1096,1248410,24456
2021-06-21,Hawaii,Hawaii,2021,06,2021-06,874,36048,510
2021-06-21,Chicago,Illinois,2021,06,2021-06,405,0,0
2021-06-21,,Nevada,2021,06,2021-06,0,256067,4464
2021-06-21,,New York,2021,06,2021-06,0,954096,33378
2021-06-22,Los Angeles,California,2021,06,2021-06,688,1248567,24459
2021-06-22,Hawaii,Hawaii,2021,06,2021-06,776,36066,510
2021-06-22,Chicago,Illinois,2021,06,2021-06,234,0,0
2021-06-22,,Nevada,2021,06,2021-06,0,256415,4471
2021-06-22,,New York,2021,06,2021-06,0,954235,33388
2021-06-23,Los Angeles,California,2021,06,2021-06,555,1248796,24461
2021-06-23,Hawaii,Hawaii,2021,06,2021-06,788,36104,510
2021-06-23,Chicago,Illinois,2021,06,2021-06,221,0,0
2021-06-23,,Nevada,2021,06,2021-06,0,256826,4471
2021-06-23,,New York,2021,06,2021-06,0,954353,33390
2021-06-24,Los Angeles,California,2021,06,2021-06,565,1249083,24472
2021-06-24,Hawaii,Hawaii,2021,06,2021-06,763,36157,510
2021-06-24,Chicago,Illinois,2021,06,2021-06,239,0,0
2021-06-24,,Nevada,2021,06,2021-06,0,257221,4480
2021-06-24,,New York,2021,06,2021-06,0,954567,33386
2021-06-25,Los Angeles,California,2021,06,2021-06,663,1249404,24480
2021-06-25,Hawaii,Hawaii,2021,06,2021-06,605,36198,511
2021-06-25,Chicago,Illinois,2021,06,2021-06,270,0,0
2021-06-25,,Nevada,2021,06,2021-06,0,257961,4482
2021-06-25,,New York,2021,06,2021-06,0,954769,33391
2021-06-26,Los Angeles,California,2021,06,2021-06,553,1249732,24483
2021-06-26,Hawaii,Hawaii,2021,06,2021-06,602,36251,513
2021-06-26,Chicago,Illinois,2021,06,2021-06,225,0,0
2021-06-26,,Nevada,2021,06,2021-06,0,257961,4482
2021-06-26,,New York,2021,06,2021-06,0,954954,33394
2021-06-27,Los Angeles,California,2021,06,2021-06,961,1249971,24490
2021-06-27,Hawaii,Hawaii,2021,06,2021-06,628,36297,513
2021-06-27,Chicago,Illinois,2021,06,2021-06,575,0,0
2021-06-27,,Nevada,2021,06,2021-06,0,257961,4482
2021-06-27,,New York,2021,06,2021-06,0,955180,33406
2021-06-28,Los Angeles,California,2021,06,2021-06,743,1250227,24493
2021-06-28,Hawaii,Hawaii,2021,06,2021-06,600,36314,513
2021-06-28,Chicago,Illinois,2021,06,2021-06,321,0,0
2021-06-28,,Nevada,2021,06,2021-06,0,258822,4485
2021-06-28,,New York,2021,06,2021-06,0,955367,33412
2021-06-29,Los Angeles,California,2021,06,2021-06,531,1250503,24496
2021-06-29,Hawaii,Hawaii,2021,06,2021-06,559,36344,513
2021-06-29,Chicago,Illinois,2021,06,2021-06,166,0,0
2021-06-29,,Nevada,2021,06,2021-06,0,259356,4491
2021-06-29,,New York,2021,06,2021-06,0,955505,33415
2021-06-30,Los Angeles,California,2021,06,2021-06,605,1250908,24498
2021-06-30,Hawaii,Hawaii,2021,06,2021-06,559,36391,514
2021-06-30,Chicago,Illinois,2021,06,2021-06,192,0,0
2021-06-30,,Nevada,2021,06,2021-06,0,259885,4494
2021-06-30,,New York,2021,06,2021-06,0,955649,33415
2021-07-01,Los Angeles,California,2021,07,2021-07,483,1251383,24499
2021-07-01,Hawaii,Hawaii,2021,07,2021-07,529,36435,515
2021-07-01,Chicago,Illinois,2021,07,2021-07,143,0,0
2021-07-01,,Nevada,2021,07,2021-07,0,260389,4504
2021-07-01,,New York,2021,07,2021-07,0,955871,33425
2021-07-02,Los Angeles,California,2021,07,2021-07,505,1251889,24506
2021-07-02,Hawaii,Hawaii,2021,07,2021-07,457,36508,515
2021-07-02,Chicago,Illinois,2021,07,2021-07,206,0,0
2021-07-02,,Nevada,2021,07,2021-07,0,260838,4508
2021-07-02,,New York,2021,07,2021-07,0,956102,33426
2021-07-03,Los Angeles,California,2021,07,2021-07,420,1252513,24506
2021-07-03,Hawaii,Hawaii,2021,07,2021-07,453,36552,515
2021-07-03,Chicago,Illinois,2021,07,2021-07,145,0,0
2021-07-03,,Nevada,2021,07,2021-07,0,260838,4508
2021-07-03,,New York,2021,07,2021-07,0,956230,33426
2021-07-04,Los Angeles,California,2021,07,2021-07,358,1252968,24506
2021-07-04,Hawaii,Hawaii,2021,07,2021-07,423,36604,515
2021-07-04,Chicago,Illinois,2021,07,2021-07,187,0,0
2021-07-04,,Nevada,2021,07,2021-07,0,260838,4508
2021-07-04,,New York,2021,07,2021-07,0,956381,33433
2021-07-05,Los Angeles,California,2021,07,2021-07,564,1253404,24506
2021-07-05,Hawaii,Hawaii,2021,07,2021-07,537,36646,515
2021-07-05,Chicago,Illinois,2021,07,2021-07,479,0,0
2021-07-05,,Nevada,2021,07,2021-07,0,260838,4508
2021-07-05,,New York,2021,07,2021-07,0,956616,33436
2021-07-06,Los Angeles,California,2021,07,2021-07,86,1253732,24522
2021-07-06,Hawaii,Hawaii,2021,07,2021-07,334,36680,515
2021-07-06,Chicago,Illinois,2021,07,2021-07,194,0,0
2021-07-06,,Nevada,2021,07,2021-07,0,262134,4513
2021-07-06,,New York,2021,07,2021-07,0,956795,33438
2021-07-07,,California,2021,07,2021-07,0,1254202,24525
2021-07-07,Hawaii,Hawaii,2021,07,2021-07,252,36714,515
2021-07-07,Chicago,Illinois,2021,07,2021-07,129,0,0
2021-07-07,,Nevada,2021,07,2021-07,0,262481,4515
2021-07-07,,New York,2021,07,2021-07,0,956963,33442
2021-07-08,,California,2021,07,2021-07,0,1256034,24531
2021-07-08,Hawaii,Hawaii,2021,07,2021-07,105,36777,516
2021-07-08,Chicago,Illinois,2021,07,2021-07,85,0,0
2021-07-08,,Nevada,2021,07,2021-07,0,263144,4517
2021-07-08,,New York,2021,07,2021-07,0,957382,33444
2021-07-09,,California,2021,07,2021-07,0,1256761,24542
2021-07-09,,Hawaii,2021,07,2021-07,0,36834,516
2021-07-09,Chicago,Illinois,2021,07,2021-07,88,0,0
2021-07-09,,Nevada,2021,07,2021-07,0,263915,4530
2021-07-09,,New York,2021,07,2021-07,0,957815,33446
2021-07-10,,California,2021,07,2021-07,0,1257185,24542
2021-07-10,,Hawaii,2021,07,2021-07,0,36934,518
2021-07-10,Chicago,Illinois,2021,07,2021-07,31,0,0
2021-07-10,,Nevada,2021,07,2021-07,0,263915,4530
2021-07-10,,New York,2021,07,2021-07,0,958290,33453
2021-07-11,,California,2021,07,2021-07,0,1258298,24542
2021-07-11,,Hawaii,2021,07,2021-07,0,37025,518
2021-07-11,,Nevada,2021,07,2021-07,0,263915,4530
2021-07-11,,New York,2021,07,2021-07,0,958847,33455
2021-07-12,,California,2021,07,2021-07,0,1259900,24558
2021-07-12,,Hawaii,2021,07,2021-07,0,37025,518
2021-07-12,,Nevada,2021,07,2021-07,0,265462,4538
2021-07-12,,New York,2021,07,2021-07,0,959266,33457
2021-07-13,,California,2021,07,2021-07,0,1260948,24559
2021-07-13,,Hawaii,2021,07,2021-07,0,37135,518
2021-07-13,,Nevada,2021,07,2021-07,0,266224,4539
2021-07-13,,New York,2021,07,2021-07,0,959649,33458
2021-07-14,,California,2021,07,2021-07,0,1261902,24569
2021-07-14,,Hawaii,2021,07,2021-07,0,37175,518
2021-07-14,,Nevada,2021,07,2021-07,0,266846,4545
2021-07-14,,New York,2021,07,2021-07,0,960038,33467
2021-07-15,,California,2021,07,2021-07,0,1263254,24578
2021-07-15,,Hawaii,2021,07,2021-07,0,37318,519
2021-07-15,,Nevada,2021,07,2021-07,0,267734,4558
2021-07-15,,New York,2021,07,2021-07,0,960561,33471
2021-07-16,,California,2021,07,2021-07,0,1265131,24582
2021-07-16,,Hawaii,2021,07,2021-07,0,37455,520
2021-07-16,,Nevada,2021,07,2021-07,0,268514,4563
2021-07-16,,New York,2021,07,2021-07,0,960813,33471
2021-07-17,,California,2021,07,2021-07,0,1266908,24582
2021-07-17,,Hawaii,2021,07,2021-07,0,37577,520
2021-07-17,,Nevada,2021,07,2021-07,0,268514,4563
2021-07-17,,New York,2021,07,2021-07,0,961832,33475
2021-07-18,,California,2021,07,2021-07,0,1268541,24583
2021-07-18,,Hawaii,2021,07,2021-07,0,37717,520
2021-07-18,,Nevada,2021,07,2021-07,0,268514,4563
2021-07-18,,New York,2021,07,2021-07,0,962484,33484
2021-07-19,,California,2021,07,2021-07,0,1269771,24598
2021-07-19,,Hawaii,2021,07,2021-07,0,37839,520
2021-07-19,,Nevada,2021,07,2021-07,0,270421,4566
2021-07-19,,New York,2021,07,2021-07,0,963063,33487
2021-07-20,,California,2021,07,2021-07,0,1271567,24600
2021-07-20,,Hawaii,2021,07,2021-07,0,37936,520
2021-07-20,,Nevada,2021,07,2021-07,0,271310,4565
2021-07-20,,New York,2021,07,2021-07,0,963700,33491
2021-07-21,,California,2021,07,2021-07,0,1274071,24603
2021-07-21,,Hawaii,2021,07,2021-07,0,38066,521
2021-07-21,,Nevada,2021,07,2021-07,0,272152,4592
2021-07-21,,New York,2021,07,2021-07,0,964210,33495
2021-07-22,,California,2021,07,2021-07,0,1276818,24609
2021-07-22,,Hawaii,2021,07,2021-07,0,38284,524
2021-07-22,,Nevada,2021,07,2021-07,0,272979,4599
2021-07-22,,New York,2021,07,2021-07,0,965171,33501
2021-07-23,,California,2021,07,2021-07,0,1279856,24623
2021-07-23,,Hawaii,2021,07,2021-07,0,38499,524
2021-07-23,,Nevada,2021,07,2021-07,0,273860,4616
2021-07-23,,New York,2021,07,2021-07,0,966095,33502
2021-07-24,,California,2021,07,2021-07,0,1282445,24624
2021-07-24,,Hawaii,2021,07,2021-07,0,38741,524
2021-07-24,,Nevada,2021,07,2021-07,0,273860,4616
2021-07-24,,New York,2021,07,2021-07,0,967223,33505
2021-07-25,,California,2021,07,2021-07,0,1284529,24628
2021-07-25,,Hawaii,2021,07,2021-07,0,39000,526
2021-07-25,,Nevada,2021,07,2021-07,0,273860,4616
2021-07-25,,New York,2021,07,2021-07,0,968343,33507
2021-07-26,,California,2021,07,2021-07,0,1286456,24643
2021-07-26,,Hawaii,2021,07,2021-07,0,39156,526
2021-07-26,,Nevada,2021,07,2021-07,0,275983,4636
2021-07-26,,New York,2021,07,2021-07,0,969316,33512
2021-07-27,,California,2021,07,2021-07,0,1288516,24647
2021-07-27,,Hawaii,2021,07,2021-07,0,39304,526
2021-07-27,,Nevada,2021,07,2021-07,0,276934,4653
2021-07-27,,New York,2021,07,2021-07,0,970189,33512
2021-07-28,,California,2021,07,2021-07,0,1290911,24658
2021-07-28,,Hawaii,2021,07,2021-07,0,39392,529
2021-07-28,,Nevada,2021,07,2021-07,0,277982,4669
2021-07-28,,New York,2021,07,2021-07,0,971044,33519
2021-07-29,,California,2021,07,2021-07,0,1294135,24675
2021-07-29,,Hawaii,2021,07,2021-07,0,39624,531
2021-07-29,,Nevada,2021,07,2021-07,0,279142,4693
2021-07-29,,New York,2021,07,2021-07,0,972514,33521
2021-07-30,,California,2021,07,2021-07,0,1297728,24691
2021-07-30,,Hawaii,2021,07,2021-07,0,40176,534
2021-07-30,,Nevada,2021,07,2021-07,0,280201,4705
2021-07-30,,New York,2021,07,2021-07,0,973870,33527
2021-07-31,,California,2021,07,2021-07,0,1301009,24691
2021-07-31,,Hawaii,2021,07,2021-07,0,40643,534
2021-07-31,,Nevada,2021,07,2021-07,0,280201,4705
2021-07-31,,New York,2021,07,2021-07,0,975638,33534
